ticker,yfExchange,convertedExchange
JR-R,BK,BKK
LPN,BK,BKK
LPN-R,BK,BKK
ORI,BK,BKK
ORI-R,BK,BKK
SMPC-R,BK,BKK
SMPC,BK,BKK
BAY-R,BK,BKK
RJH,BK,BKK
BAY,BK,BKK
RJH-R,BK,BKK
PPF,BK,BKK
POPF,BK,BKK
TQM-R,BK,BKK
TQM,BK,BKK
TAKUNI,BK,BKK
TAKUNI-R,BK,BKK
CPNCG,BK,BKK
NRF,BK,BKK
LPH,BK,BKK
LPH-R,BK,BKK
NRF-R,BK,BKK
CWT,BK,BKK
CWT-R,BK,BKK
TTLPF,BK,BKK
NOVA-R,BK,BKK
LHSC,BK,BKK
NOVA,BK,BKK
WINNER,BK,BKK
CM-R,BK,BKK
WINNER-R,BK,BKK
CM,BK,BKK
SONIC-R,BK,BKK
SONIC,BK,BKK
ADVANC,BK,BKK
ADVANC-R,BK,BKK
GFPT-R,BK,BKK
GFPT,BK,BKK
XPG,BK,BKK
XPG-R,BK,BKK
SKY-R,BK,BKK
SKY,BK,BKK
BKKCP,BK,BKK
BRI-R,BK,BKK
BRI,BK,BKK
PICO-R,BK,BKK
PICO,BK,BKK
SALEE,BK,BKK
SALEE-R,BK,BKK
EASTW-R,BK,BKK
S11,BK,BKK
EASTW,BK,BKK
S11-R,BK,BKK
NEW,BK,BKK
NEW-R,BK,BKK
BKD-R,BK,BKK
BKD,BK,BKK
PCSGH,BK,BKK
PCSGH-R,BK,BKK
PYLON,BK,BKK
PYLON-R,BK,BKK
AEONTS-R,BK,BKK
AEONTS,BK,BKK
MITSIB,BK,BKK
MITSIB-R,BK,BKK
PERM-R,BK,BKK
PERM,BK,BKK
HUMAN-R,BK,BKK
HUMAN,BK,BKK
DHOUSE,BK,BKK
DHOUSE-R,BK,BKK
ETE-R,BK,BKK
ETE,BK,BKK
A5,BK,BKK
A5-R,BK,BKK
PIMO,BK,BKK
GUNKUL-R,BK,BKK
PIMO-R,BK,BKK
GUNKUL,BK,BKK
TISCO-R,BK,BKK
TISCO,BK,BKK
STP,BK,BKK
EA,BK,BKK
EA-R,BK,BKK
CSC,BK,BKK
CSC-R,BK,BKK
TIF1,BK,BKK
CHG,BK,BKK
CHG-R,BK,BKK
FTE-R,BK,BKK
FTE,BK,BKK
PTL-R,BK,BKK
PTL,BK,BKK
LDC,BK,BKK
LDC-R,BK,BKK
CGH,BK,BKK
CGH-R,BK,BKK
MEGA-R,BK,BKK
MEGA,BK,BKK
TIPH,BK,BKK
TIPH-R,BK,BKK
ASW-R,BK,BKK
ASW,BK,BKK
HTECH,BK,BKK
HTECH-R,BK,BKK
MSC-R,BK,BKK
MSC,BK,BKK
HPF,BK,BKK
SKN,BK,BKK
SKN-R,BK,BKK
MBK,BK,BKK
MBK-R,BK,BKK
BWG,BK,BKK
BWG-R,BK,BKK
NOBLE-R,BK,BKK
NOBLE,BK,BKK
ICN,BK,BKK
SPG-R,BK,BKK
INOX,BK,BKK
INOX-R,BK,BKK
ICN-R,BK,BKK
SPG,BK,BKK
FPT-R,BK,BKK
FPT,BK,BKK
TTB-R,BK,BKK
AKP-R,BK,BKK
TTB,BK,BKK
AKP,BK,BKK
MFEC,BK,BKK
MFEC-R,BK,BKK
RICHY-R,BK,BKK
PCC,BK,BKK
TU-R,BK,BKK
RICHY,BK,BKK
TU,BK,BKK
QHPF,BK,BKK
CK,BK,BKK
CK-R,BK,BKK
BR,BK,BKK
BR-R,BK,BKK
ASP-R,BK,BKK
ASP,BK,BKK
PJW,BK,BKK
PJW-R,BK,BKK
BPP,BK,BKK
BPP-R,BK,BKK
CHEWA-R,BK,BKK
CHEWA,BK,BKK
NCH-R,BK,BKK
NCH,BK,BKK
YONG,BK,BKK
UV-R,BK,BKK
UV,BK,BKK
READY,BK,BKK
WINMED,BK,BKK
SMT,BK,BKK
SMT-R,BK,BKK
PK,BK,BKK
PK-R,BK,BKK
LHPF,BK,BKK
MNRF,BK,BKK
PR9-R,BK,BKK
PR9,BK,BKK
NWR,BK,BKK
NWR-R,BK,BKK
SYNEX,BK,BKK
SYNEX-R,BK,BKK
SNC,BK,BKK
SNC-R,BK,BKK
SISB-R,BK,BKK
SISB,BK,BKK
GENCO-R,BK,BKK
GENCO,BK,BKK
TLI,BK,BKK
PTT,BK,BKK
PTT-R,BK,BKK
FSMART,BK,BKK
FSMART-R,BK,BKK
PSH,BK,BKK
PSH-R,BK,BKK
MASTER,BK,BKK
M-STOR,BK,BKK
MONO-R,BK,BKK
MONO,BK,BKK
AIE-R,BK,BKK
TVDH-R,BK,BKK
AIE,BK,BKK
TVDH,BK,BKK
IRPC,BK,BKK
IRPC-R,BK,BKK
FPI-R,BK,BKK
FPI,BK,BKK
RCL-R,BK,BKK
RCL,BK,BKK
SKE-R,BK,BKK
SKE,BK,BKK
UNIQ-R,BK,BKK
UNIQ,BK,BKK
PRINC,BK,BKK
PRINC-R,BK,BKK
SSP-R,BK,BKK
SSP,BK,BKK
7UP,BK,BKK
7UP-R,BK,BKK
AURA,BK,BKK
PLAT-R,BK,BKK
PLAT,BK,BKK
ETC,BK,BKK
ETC-R,BK,BKK
NFC-R,BK,BKK
NFC,BK,BKK
KAMART-R,BK,BKK
KAMART,BK,BKK
SCAP-R,BK,BKK
SCAP,BK,BKK
ESSO-R,BK,BKK
ESSO,BK,BKK
KSL,BK,BKK
KSL-R,BK,BKK
TNPC,BK,BKK
TNPC-R,BK,BKK
FVC,BK,BKK
FVC-R,BK,BKK
COM7-R,BK,BKK
COM7,BK,BKK
SICT,BK,BKK
SICT-R,BK,BKK
LHFG-R,BK,BKK
MENA,BK,BKK
LHFG,BK,BKK
MENA-R,BK,BKK
MILL-R,BK,BKK
MILL,BK,BKK
PRG,BK,BKK
PRG-R,BK,BKK
JMT-R,BK,BKK
JMT,BK,BKK
MST-R,BK,BKK
MST,BK,BKK
TEKA,BK,BKK
MAJOR,BK,BKK
MAJOR-R,BK,BKK
MOONG-R,BK,BKK
MOONG,BK,BKK
CCET,BK,BKK
CCET-R,BK,BKK
DOD-R,BK,BKK
DOD,BK,BKK
UBA,BK,BKK
UVAN,BK,BKK
UVAN-R,BK,BKK
MJD,BK,BKK
MJD-R,BK,BKK
RAM,BK,BKK
RAM-R,BK,BKK
KUMWEL,BK,BKK
KUMWEL-R,BK,BKK
NER,BK,BKK
SE,BK,BKK
MACO,BK,BKK
NER-R,BK,BKK
SE-R,BK,BKK
MACO-R,BK,BKK
SA-R,BK,BKK
SA,BK,BKK
TEGH,BK,BKK
RT,BK,BKK
RT-R,BK,BKK
KYE,BK,BKK
KYE-R,BK,BKK
NNCL-R,BK,BKK
NNCL,BK,BKK
ASN,BK,BKK
ASN-R,BK,BKK
SNNP-R,BK,BKK
SNNP,BK,BKK
KOOL-R,BK,BKK
KOOL,BK,BKK
RS-R,BK,BKK
RS,BK,BKK
LANNA-R,BK,BKK
LANNA,BK,BKK
CMC-R,BK,BKK
CMC,BK,BKK
DCON-R,BK,BKK
EE-R,BK,BKK
SLP,BK,BKK
EE,BK,BKK
SLP-R,BK,BKK
DCON,BK,BKK
TIGER-R,BK,BKK
TIGER,BK,BKK
PPM,BK,BKK
PPM-R,BK,BKK
TGE,BK,BKK
MIDA,BK,BKK
MIDA-R,BK,BKK
ONEE-R,BK,BKK
ONEE,BK,BKK
KWI,BK,BKK
KWI-R,BK,BKK
KIAT-R,BK,BKK
KIAT,BK,BKK
MICRO,BK,BKK
MICRO-R,BK,BKK
BROOK-R,BK,BKK
BROOK,BK,BKK
NV-R,BK,BKK
NV,BK,BKK
JKN,BK,BKK
JKN-R,BK,BKK
ITC,BK,BKK
QHOP,BK,BKK
SCG,BK,BKK
SCG-R,BK,BKK
SPALI,BK,BKK
SPALI-R,BK,BKK
TQR-R,BK,BKK
TQR,BK,BKK
BYD-R,BK,BKK
TEAMG,BK,BKK
TEAMG-R,BK,BKK
BYD,BK,BKK
STEC-R,BK,BKK
SAK-R,BK,BKK
SAK,BK,BKK
STEC,BK,BKK
FN,BK,BKK
FN-R,BK,BKK
TRU,BK,BKK
TRU-R,BK,BKK
BLESS,BK,BKK
ASK-R,BK,BKK
ASK,BK,BKK
UKEM,BK,BKK
UKEM-R,BK,BKK
TPIPL,BK,BKK
PF-R,BK,BKK
HPT-R,BK,BKK
PF,BK,BKK
HPT,BK,BKK
TPIPL-R,BK,BKK
BCT-R,BK,BKK
BCT,BK,BKK
BCPG,BK,BKK
BCPG-R,BK,BKK
ITEL,BK,BKK
ITEL-R,BK,BKK
TKN-R,BK,BKK
TKN,BK,BKK
OR,BK,BKK
MC,BK,BKK
MC-R,BK,BKK
OR-R,BK,BKK
RWI-R,BK,BKK
RABBIT-R,BK,BKK
RABBIT,BK,BKK
RWI,BK,BKK
TNR-R,BK,BKK
TNR,BK,BKK
PTECH,BK,BKK
PTECH-R,BK,BKK
IP,BK,BKK
TFM,BK,BKK
TFM-R,BK,BKK
SECURE-R,BK,BKK
PRTR,BK,BKK
SECURE,BK,BKK
TPA-R,BK,BKK
TPA,BK,BKK
ARIN-R,BK,BKK
ARIN,BK,BKK
MK,BK,BKK
MK-R,BK,BKK
PMTA,BK,BKK
PMTA-R,BK,BKK
SGP,BK,BKK
SGP-R,BK,BKK
TNITY-R,BK,BKK
TNITY,BK,BKK
TVI,BK,BKK
TVI-R,BK,BKK
PPS,BK,BKK
PPS-R,BK,BKK
BE8-R,BK,BKK
BE8,BK,BKK
IHL,BK,BKK
IHL-R,BK,BKK
IVL,BK,BKK
IVL-R,BK,BKK
SCN-R,BK,BKK
SCN,BK,BKK
BJCHI,BK,BKK
BJCHI-R,BK,BKK
CHO-R,BK,BKK
CHO,BK,BKK
GC-R,BK,BKK
GC,BK,BKK
TCOAT-R,BK,BKK
TCOAT,BK,BKK
AKR,BK,BKK
AKR-R,BK,BKK
RML,BK,BKK
RML-R,BK,BKK
SQ,BK,BKK
SQ-R,BK,BKK
JMART-R,BK,BKK
JMART,BK,BKK
S,BK,BKK
S-R,BK,BKK
HENG-R,BK,BKK
HENG,BK,BKK
SVT,BK,BKK
SVT-R,BK,BKK
CHOW-R,BK,BKK
CHOW,BK,BKK
JCT,BK,BKK
JCT-R,BK,BKK
TPP,BK,BKK
TPP-R,BK,BKK
SPCG-R,BK,BKK
SPCG,BK,BKK
KTC-R,BK,BKK
KTC,BK,BKK
KCC,BK,BKK
BLAND-R,BK,BKK
BLAND,BK,BKK
ECL,BK,BKK
ECL-R,BK,BKK
THANI-R,BK,BKK
THANI,BK,BKK
AMANAH-R,BK,BKK
AMANAH,BK,BKK
J-R,BK,BKK
J,BK,BKK
SUSCO-R,BK,BKK
SUSCO,BK,BKK
INSURE-R,BK,BKK
INSURE,BK,BKK
NYT-R,BK,BKK
NYT,BK,BKK
JTS-R,BK,BKK
JTS,BK,BKK
ACC,BK,BKK
ACC-R,BK,BKK
CH,BK,BKK
AMR-R,BK,BKK
AMR,BK,BKK
SABUY-R,BK,BKK
SABUY,BK,BKK
SE-ED,BK,BKK
SE-ED-R,BK,BKK
DITTO,BK,BKK
DITTO-R,BK,BKK
SSC-R,BK,BKK
SSC,BK,BKK
CSP-R,BK,BKK
CSP,BK,BKK
SAWAD-R,BK,BKK
SAWAD,BK,BKK
CHAYO-R,BK,BKK
CHAYO,BK,BKK
UREKA,BK,BKK
UREKA-R,BK,BKK
UMS-R,BK,BKK
UMS,BK,BKK
CHIC,BK,BKK
CPANEL,BK,BKK
CPANEL-R,BK,BKK
ROJNA-R,BK,BKK
ROJNA,BK,BKK
ITD,BK,BKK
ITD-R,BK,BKK
MOSHI,BK,BKK
SPVI,BK,BKK
SPVI-R,BK,BKK
SAPPE,BK,BKK
SAPPE-R,BK,BKK
QHHR,BK,BKK
PAF,BK,BKK
PAF-R,BK,BKK
TSC,BK,BKK
TSC-R,BK,BKK
MGC,BK,BKK
GLOCON-R,BK,BKK
GLOCON,BK,BKK
HEMP-R,BK,BKK
HEMP,BK,BKK
KTIS-R,BK,BKK
KTIS,BK,BKK
SVOA,BK,BKK
SVOA-R,BK,BKK
WIN,BK,BKK
WIN-R,BK,BKK
KJL,BK,BKK
NCAP,BK,BKK
NCAP-R,BK,BKK
ILM,BK,BKK
SRIPANWA,BK,BKK
MORE-R,BK,BKK
MORE,BK,BKK
TSE,BK,BKK
TSE-R,BK,BKK
ERWPF,BK,BKK
ASAP,BK,BKK
ASAP-R,BK,BKK
BIZ,BK,BKK
BIZ-R,BK,BKK
MEB,BK,BKK
JDF,BK,BKK
TKC,BK,BKK
THREL,BK,BKK
THREL-R,BK,BKK
CHASE,BK,BKK
ALL-R,BK,BKK
TRITN-R,BK,BKK
ALL,BK,BKK
TRITN,BK,BKK
SMART-R,BK,BKK
SMART,BK,BKK
MTC,BK,BKK
MTC-R,BK,BKK
VPO-R,BK,BKK
VPO,BK,BKK
SINGER,BK,BKK
SINGER-R,BK,BKK
TRC-R,BK,BKK
TRC,BK,BKK
TFI,BK,BKK
TFI-R,BK,BKK
AGE-R,BK,BKK
AGE,BK,BKK
INSET,BK,BKK
ADD-R,BK,BKK
ADD,BK,BKK
ALPHAX,BK,BKK
ALPHAX-R,BK,BKK
PLT,BK,BKK
OHTL,BK,BKK
OHTL-R,BK,BKK
SGC,BK,BKK
TIDLOR-R,BK,BKK
TIDLOR,BK,BKK
BUI-R,BK,BKK
BUI,BK,BKK
GLORY,BK,BKK
GLORY-R,BK,BKK
B52-R,BK,BKK
B52,BK,BKK
SDC,BK,BKK
SDC-R,BK,BKK
AVHOL,IS,IST
TUKAS,IS,IST
AYEN,IS,IST
IZINV,IS,IST
EUKYO,IS,IST
NETAS,IS,IST
HEKTS,IS,IST
ANGEN,IS,IST
SOKM,IS,IST
GSRAY,IS,IST
TKFEN,IS,IST
SMRTG,IS,IST
BERA,IS,IST
ALKIM,IS,IST
ORMA,IS,IST
AYCES,IS,IST
ATSYH,IS,IST
CANTE,IS,IST
MEDTR,IS,IST
DGGYO,IS,IST
EKIZ,IS,IST
MERIT,IS,IST
SNPAM,IS,IST
DGNMO,IS,IST
PAGYO,IS,IST
GOODY,IS,IST
ALARK,IS,IST
SEKFK,IS,IST
RHEAG,IS,IST
VBTYZ,IS,IST
DOGUB,IS,IST
CEOEM,IS,IST
DERIM,IS,IST
EDIP,IS,IST
BIMAS,IS,IST
TLMAN,IS,IST
KONKA,IS,IST
HEDEF,IS,IST
MMCAS,IS,IST
SNKRN,IS,IST
KRGYO,IS,IST
SAYAS,IS,IST
HTTBT,IS,IST
ARENA,IS,IST
BEYAZ,IS,IST
YYLGD,IS,IST
ATEKS,IS,IST
TTKOM,IS,IST
COSMO,IS,IST
ALKA,IS,IST
EUYO,IS,IST
MAALT,IS,IST
BRKO,IS,IST
MPARK,IS,IST
SANEL,IS,IST
RODRG,IS,IST
SUNTK,IS,IST
MAVI,IS,IST
SNGYO,IS,IST
SELEC,IS,IST
ASUZU,IS,IST
TDGYO,IS,IST
INFO,IS,IST
GLCVY,IS,IST
EGGUB,IS,IST
BAGFS,IS,IST
MGROS,IS,IST
MIPAZ,IS,IST
PNLSN,IS,IST
PKENT,IS,IST
ERBOS,IS,IST
BURCE,IS,IST
ATATP,IS,IST
POLTK,IS,IST
KAPLM,IS,IST
INDES,IS,IST
DOKTA,IS,IST
ERSU,IS,IST
FLAP,IS,IST
KAREL,IS,IST
SKTAS,IS,IST
CRDFA,IS,IST
OZKGY,IS,IST
OYLUM,IS,IST
TSPOR,IS,IST
UMPAS,IS,IST
HURGZ,IS,IST
ALGYO,IS,IST
ALMAD,IS,IST
METUR,IS,IST
DGATE,IS,IST
KNFRT,IS,IST
SMART,IS,IST
ARMDA,IS,IST
TKNSA,IS,IST
DMSAS,IS,IST
KZBGY,IS,IST
KUYAS,IS,IST
SUMAS,IS,IST
KORDS,IS,IST
KORDS,IS,IST
OSTIM,IS,IST
GRNYO,IS,IST
AKMGY,IS,IST
BJKAS,IS,IST
INTEM,IS,IST
TOASO,IS,IST
RTALB,IS,IST
KGYO,IS,IST
CELHA,IS,IST
ETYAT,IS,IST
TMPOL,IS,IST
SANFM,IS,IST
DOHOL,IS,IST
OYYAT,IS,IST
RUBNS,IS,IST
SODSN,IS,IST
LOGO,IS,IST
SONME,IS,IST
CRFSA,IS,IST
ENKAI,IS,IST
CEMTS,IS,IST
AKSEN,IS,IST
DESPC,IS,IST
QNBFL,IS,IST
DITAS,IS,IST
CUSAN,IS,IST
OYAYO,IS,IST
TEZOL,IS,IST
IDEAS,IS,IST
KLNMA,IS,IST
KLMSN,IS,IST
LUKSK,IS,IST
TTRAK,IS,IST
ODAS,IS,IST
PETKM,IS,IST
YKSLN,IS,IST
AKFGY,IS,IST
YAPRK,IS,IST
GSDDE,IS,IST
ECILC,IS,IST
DAGI,IS,IST
KMPUR,IS,IST
GWIND,IS,IST
VERTU,IS,IST
BRKSN,IS,IST
KERVN,IS,IST
DENGE,IS,IST
BOSSA,IS,IST
GLBMD,IS,IST
LINK,IS,IST
AGHOL,IS,IST
OTTO,IS,IST
BAKAB,IS,IST
PRKME,IS,IST
GLYHO,IS,IST
FENER,IS,IST
TAVHL,IS,IST
AKYHO,IS,IST
UZERB,IS,IST
FROTO,IS,IST
DAPGM,IS,IST
KATMR,IS,IST
EREGL,IS,IST
AHGAZ,IS,IST
BVSAN,IS,IST
ASELS,IS,IST
AYGAZ,IS,IST
GLRYH,IS,IST
KRTEK,IS,IST
BRISA,IS,IST
ADESE,IS,IST
IHEVA,IS,IST
VESTL,IS,IST
GEREL,IS,IST
TGSAS,IS,IST
ALCTL,IS,IST
SEYKM,IS,IST
DEVA,IS,IST
KARTN,IS,IST
COSMO,IS,IST
FORMT,IS,IST
MARTI,IS,IST
FONET,IS,IST
PARSN,IS,IST
BANVT,IS,IST
BRMEN,IS,IST
ADEL,IS,IST
ORCAY,IS,IST
MEGAP,IS,IST
TMSN,IS,IST
YGYO,IS,IST
KRONT,IS,IST
AKSUE,IS,IST
YONGA,IS,IST
ANSGR,IS,IST
ULUUN,IS,IST
HATEK,IS,IST
PGSUS,IS,IST
ULUSE,IS,IST
ULUSE,IS,IST
PAPIL,IS,IST
PEKGY,IS,IST
ETILR,IS,IST
AYES,IS,IST
NTHOL,IS,IST
SEKUR,IS,IST
RAYSG,IS,IST
YAYLA,IS,IST
BMSCH,IS,IST
ATAGY,IS,IST
PRKAB,IS,IST
DOCO,IS,IST
AKSA,IS,IST
TURSG,IS,IST
AVOD,IS,IST
PETUN,IS,IST
HALKB,IS,IST
KERVT,IS,IST
ALCAR,IS,IST
DZGYO,IS,IST
BSOKE,IS,IST
PSDTC,IS,IST
SISE,IS,IST
MZHLD,IS,IST
CMENT,IS,IST
CLEBI,IS,IST
AYDEM,IS,IST
HUBVC,IS,IST
UNLU,IS,IST
GENIL,IS,IST
ORGE,IS,IST
CASA,IS,IST
BTCIM,IS,IST
SARKY,IS,IST
AFYON,IS,IST
POLHO,IS,IST
SASA,IS,IST
QNBFB,IS,IST
MNDTR,IS,IST
YBTAS,IS,IST
BURVA,IS,IST
IHYAY,IS,IST
IHGZT,IS,IST
IHLAS,IS,IST
EMNIS,IS,IST
KRSTL,IS,IST
ISBTR,IS,IST
ISKUR,IS,IST
EGSER,IS,IST
TSGYO,IS,IST
MERKO,IS,IST
BALAT,IS,IST
THYAO,IS,IST
GENTS,IS,IST
HDFGS,IS,IST
MAGEN,IS,IST
LIDFA,IS,IST
KENT,IS,IST
IHLGM,IS,IST
BRLSM,IS,IST
ECZYT,IS,IST
TBORG,IS,IST
ENJSA,IS,IST
CCOLA,IS,IST
SILVR,IS,IST
TURGG,IS,IST
YUNSA,IS,IST
KRVGD,IS,IST
TRGYO,IS,IST
DYOBY,IS,IST
NIBAS,IS,IST
EMKEL,IS,IST
DIRIT,IS,IST
IZMDC,IS,IST
TSKB,IS,IST
GOKNR,IS,IST
GOLTS,IS,IST
ZRGYO,IS,IST
TERA,IS,IST
OZGYO,IS,IST
IDGYO,IS,IST
ISDMR,IS,IST
ALBRK,IS,IST
BLCYT,IS,IST
MRSHL,IS,IST
SKBNK,IS,IST
ICBCT,IS,IST
ANELE,IS,IST
SANKO,IS,IST
TUPRS,IS,IST
TUCLK,IS,IST
RALYH,IS,IST
INVEO,IS,IST
VAKBN,IS,IST
ACSEL,IS,IST
NUHCM,IS,IST
VESBE,IS,IST
VERUS,IS,IST
HLGYO,IS,IST
BNTAS,IS,IST
YESIL,IS,IST
KOZAA,IS,IST
USAK,IS,IST
KRDMB,IS,IST
ISFIN,IS,IST
OTKAR,IS,IST
EKGYO,IS,IST
ISYAT,IS,IST
PRZMA,IS,IST
KCHOL,IS,IST
PEGYO,IS,IST
ANHYT,IS,IST
AKGRT,IS,IST
KRDMD,IS,IST
VKGYO,IS,IST
FRIGO,IS,IST
DURDO,IS,IST
SAHOL,IS,IST
ARCLK,IS,IST
GOZDE,IS,IST
TEKTU,IS,IST
AEFES,IS,IST
NUGYO,IS,IST
CMBTN,IS,IST
MSGYO,IS,IST
SAMAT,IS,IST
SRVGY,IS,IST
KOZAL,IS,IST
RYGYO,IS,IST
BIZIM,IS,IST
NUHCM,IS,IST
UFUK,IS,IST
ITTFH,IS,IST
KFEIN,IS,IST
KONTR,IS,IST
AGYO,IS,IST
ISGSY,IS,IST
OYAKC,IS,IST
NATEN,IS,IST
KLGYO,IS,IST
VAKFN,IS,IST
FMIZP,IS,IST
KRDMA,IS,IST
DARDL,IS,IST
MNDRS,IS,IST
QUAGR,IS,IST
EUHOL,IS,IST
KLKIM,IS,IST
TETMT,IS,IST
DOBUR,IS,IST
PKART,IS,IST
GEDZA,IS,IST
KUVVA,IS,IST
OSMEN,IS,IST
PENTA,IS,IST
PINSU,IS,IST
AVGYO,IS,IST
IEYHO,IS,IST
GSDHO,IS,IST
GUBRF,IS,IST
JANTS,IS,IST
CIMSA,IS,IST
GARAN,IS,IST
DERHL,IS,IST
MAKTK,IS,IST
AKBNK,IS,IST
KUTPO,IS,IST
DESA,IS,IST
BAYRK,IS,IST
EGEEN,IS,IST
KONYA,IS,IST
CEMAS,IS,IST
YGGYO,IS,IST
VANGD,IS,IST
PNSUT,IS,IST
YKBNK,IS,IST
AGESA,IS,IST
ISGYO,IS,IST
RYSAS,IS,IST
ESCOM,IS,IST
SAFKR,IS,IST
YATAS,IS,IST
BUCIM,IS,IST
YYAPI,IS,IST
VKING,IS,IST
GARFA,IS,IST
ARDYZ,IS,IST
VKFYO,IS,IST
EPLAS,IS,IST
BASCM,IS,IST
MRGYO,IS,IST
GEDIK,IS,IST
MEPET,IS,IST
TCELL,IS,IST
BFREN,IS,IST
ATLAS,IS,IST
PAMEL,IS,IST
ISMEN,IS,IST
DAGHL,IS,IST
LKMNH,IS,IST
IZFAS,IS,IST
PENGD,IS,IST
OZRDN,IS,IST
TATGD,IS,IST
AKCNS,IS,IST
ISCTR,IS,IST
VAKKO,IS,IST
AKENR,IS,IST
BRYAT,IS,IST
GESAN,IS,IST
DOAS,IS,IST
MTRYO,IS,IST
AKSGY,IS,IST
AVTUR,IS,IST
ZEDUR,IS,IST
METRO,IS,IST
ULKER,IS,IST
ZOREN,IS,IST
ISBIR,IS,IST
FADE,IS,IST
ULAS,IS,IST
EGPRO,IS,IST
BRSAN,IS,IST
3528,TW,TPE
6227,TWO,TPE
6669,TW,TPE
2387,TW,TPE
3013,TW,TPE
6788,TWO,TPE
6523,TWO,TPE
6840,TWO,TPE
6585,TW,TPE
6815,TWO,TPE
1799,TWO,TPE
8298,TWO,TPE
8091,TWO,TPE
3071,TWO,TPE
8938,TWO,TPE
8423,TWO,TPE
9939,TW,TPE
6235,TW,TPE
4538,TWO,TPE
8924,TWO,TPE
3044,TW,TPE
5438,TWO,TPE
6213,TW,TPE
6517,TWO,TPE
6676,TWO,TPE
8027,TWO,TPE
6111,TWO,TPE
4609,TWO,TPE
3523,TWO,TPE
6274,TWO,TPE
2924,TWO,TPE
6415,TW,TPE
4979,TWO,TPE
4197,TWO,TPE
6705,TWO,TPE
4554,TWO,TPE
3684,TWO,TPE
3209,TW,TPE
6665,TWO,TPE
6734,TWO,TPE
6944,TWO,TPE
2937,TWO,TPE
6807,TW,TPE
6423,TWO,TPE
3592,TW,TPE
6763,TWO,TPE
8462,TW,TPE
3093,TWO,TPE
6231,TWO,TPE
3043,TW,TPE
6782,TW,TPE
3184,TWO,TPE
6739,TWO,TPE
6832,TWO,TPE
3363,TWO,TPE
6699,TWO,TPE
1519,TW,TPE
4431,TWO,TPE
3577,TWO,TPE
5301,TWO,TPE
6747,TWO,TPE
3231,TW,TPE
3583,TW,TPE
6409,TW,TPE
6767,TWO,TPE
3484,TWO,TPE
2732,TWO,TPE
3058,TW,TPE
6865,TWO,TPE
4583,TW,TPE
8034,TWO,TPE
4991,TWO,TPE
1503,TW,TPE
2331,TW,TPE
6735,TWO,TPE
6816,TWO,TPE
3485,TWO,TPE
6764,TWO,TPE
5274,TWO,TPE
4943,TW,TPE
6536,TWO,TPE
6465,TWO,TPE
4540,TW,TPE
3609,TWO,TPE
6786,TWO,TPE
2444,TW,TPE
6719,TW,TPE
6844,TWO,TPE
6574,TWO,TPE
8367,TW,TPE
6138,TWO,TPE
3027,TW,TPE
4729,TWO,TPE
6679,TWO,TPE
6263,TWO,TPE
7558,TWO,TPE
4537,TWO,TPE
1616,TW,TPE
4951,TWO,TPE
5211,TWO,TPE
2356,TW,TPE
6637,TWO,TPE
5262,TWO,TPE
1590,TW,TPE
6864,TWO,TPE
6846,TWO,TPE
5011,TWO,TPE
4190,TW,TPE
5212,TWO,TPE
2524,TW,TPE
1907,TW,TPE
3338,TW,TPE
3673,TW,TPE
8472,TWO,TPE
5269,TW,TPE
3288,TWO,TPE
3483,TWO,TPE
4923,TWO,TPE
6142,TW,TPE
6148,TWO,TPE
6418,TWO,TPE
4711,TWO,TPE
8421,TWO,TPE
6898,TWO,TPE
1219,TW,TPE
2949,TWO,TPE
4558,TWO,TPE
4553,TWO,TPE
6403,TWO,TPE
3017,TW,TPE
5607,TW,TPE
6873,TW,TPE
6474,TWO,TPE
8299,TWO,TPE
1904,TW,TPE
8436,TWO,TPE
5364,TWO,TPE
6128,TW,TPE
4971,TWO,TPE
2457,TW,TPE
1475,TW,TPE
3518,TW,TPE
3011,TW,TPE
3532,TW,TPE
2072,TWO,TPE
8249,TW,TPE
4944,TWO,TPE
6591,TW,TPE
9941,TW,TPE
5452,TWO,TPE
6533,TW,TPE
1336,TWO,TPE
4721,TWO,TPE
2423,TW,TPE
1721,TW,TPE
6151,TWO,TPE
2235,TWO,TPE
4903,TWO,TPE
3332,TWO,TPE
5302,TWO,TPE
3025,TW,TPE
2345,TW,TPE
6442,TW,TPE
1589,TW,TPE
5248,TWO,TPE
6706,TW,TPE
2071,TWO,TPE
5345,TWO,TPE
6275,TWO,TPE
2067,TWO,TPE
3535,TW,TPE
6839,TWO,TPE
8426,TWO,TPE
6784,TWO,TPE
3086,TWO,TPE
5475,TWO,TPE
5205,TWO,TPE
4430,TWO,TPE
5285,TW,TPE
6639,TWO,TPE
3708,TW,TPE
8059,TWO,TPE
6911,TWO,TPE
6825,TWO,TPE
1529,TW,TPE
3357,TWO,TPE
1611,TW,TPE
9960,TWO,TPE
1220,TW,TPE
3711,TW,TPE
8024,TWO,TPE
6742,TWO,TPE
5246,TWO,TPE
4995,TWO,TPE
6582,TW,TPE
6230,TW,TPE
3611,TWO,TPE
5903,TWO,TPE
1342,TW,TPE
2434,TW,TPE
1585,TWO,TPE
6282,TW,TPE
2455,TW,TPE
6861,TW,TPE
2431,TW,TPE
3585,TWO,TPE
3527,TWO,TPE
1231,TW,TPE
3105,TWO,TPE
8403,TWO,TPE
2221,TWO,TPE
3678,TWO,TPE
3454,TW,TPE
